lng,lat,bio_flux_opt,yymm
104.5,71.5,-2.38,"1501"
105.5,71.5,9.12,"1501"
106.5,71.5,10.84,"1501"
107.5,71.5,5.54,"1501"
108.5,71.5,5.81,"1501"
109.5,71.5,5.85,"1501"
110.5,71.5,14.17,"1501"
111.5,71.5,17.07,"1501"
112.5,71.5,-2.56,"1501"
113.5,71.5,-2.78,"1501"
114.5,71.5,-3.14,"1501"
115.5,71.5,17.28,"1501"
116.5,71.5,16.74,"1501"
117.5,71.5,-2.9,"1501"
118.5,71.5,-3.13,"1501"
119.5,71.5,-2.44,"1501"
120.5,71.5,-2.39,"1501"
121.5,71.5,-1.57,"1501"
122.5,71.5,-1.45,"1501"
123.5,71.5,-0.68,"1501"
124.5,71.5,-0.62,"1501"
125.5,71.5,-0.34,"1501"
126.5,71.5,-0.46,"1501"
127.5,71.5,-0.11,"1501"
128.5,71.5,0.14,"1501"
129.5,71.5,10.1,"1501"
130.5,71.5,0.27,"1501"
131.5,71.5,1.86,"1501"
132.5,71.5,-0.45,"1501"
134.5,71.5,0.05,"1501"
135.5,71.5,0.68,"1501"
136.5,71.5,0.86,"1501"
137.5,71.5,10.58,"1501"
138.5,71.5,0.61,"1501"
139.5,71.5,0.68,"1501"
140.5,71.5,1.09,"1501"
141.5,71.5,1.61,"1501"
142.5,71.5,1.53,"1501"
143.5,71.5,1.94,"1501"
144.5,71.5,2.06,"1501"
145.5,71.5,2.34,"1501"
146.5,71.5,2.32,"1501"
147.5,71.5,2.43,"1501"
148.5,71.5,2.55,"1501"
149.5,71.5,1.78,"1501"
150.5,71.5,0.92,"1501"
151.5,71.5,4.61,"1501"
152.5,71.5,0.19,"1501"
154.5,71.5,0.38,"1501"
155.5,71.5,1.45,"1501"
156.5,71.5,1.67,"1501"
157.5,71.5,1.63,"1501"
158.5,71.5,0.27,"1501"
179.5,71.5,0.25,"1501"
-162.5,70.5,3.33,"1501"
-161.5,70.5,9.91,"1501"
-160.5,70.5,11.91,"1501"
-159.5,70.5,5.07,"1501"
-158.5,70.5,5.22,"1501"
-157.5,70.5,5.15,"1501"
-156.5,70.5,4.46,"1501"
-155.5,70.5,18.22,"1501"
-154.5,70.5,17.46,"1501"
-153.5,70.5,16.79,"1501"
-152.5,70.5,16.38,"1501"
-151.5,70.5,11.58,"1501"
-150.5,70.5,11.94,"1501"
-149.5,70.5,3.41,"1501"
-148.5,70.5,1.94,"1501"
-147.5,70.5,7.45,"1501"
-146.5,70.5,6.9,"1501"
-145.5,70.5,5.8,"1501"
-144.5,70.5,3.89,"1501"
-143.5,70.5,6.54,"1501"
-142.5,70.5,2.78,"1501"
-131.5,70.5,0.15,"1501"
-130.5,70.5,3.04,"1501"
-129.5,70.5,0.59,"1501"
-128.5,70.5,3.04,"1501"
-127.5,70.5,10.83,"1501"
-126.5,70.5,0.13,"1501"
-125.5,70.5,0.05,"1501"
-124.5,70.5,0.06,"1501"
-118.5,70.5,0.79,"1501"
-117.5,70.5,2.25,"1501"
-116.5,70.5,1.29,"1501"
-115.5,70.5,0.69,"1501"
-114.5,70.5,0.49,"1501"
-113.5,70.5,0.57,"1501"
-112.5,70.5,0.65,"1501"
-111.5,70.5,0.92,"1501"
-110.5,70.5,1.12,"1501"
-109.5,70.5,0.97,"1501"
-108.5,70.5,1.13,"1501"
-107.5,70.5,1.16,"1501"
-106.5,70.5,1.05,"1501"
-105.5,70.5,0.81,"1501"
-104.5,70.5,1.04,"1501"
-103.5,70.5,0.98,"1501"
-102.5,70.5,0.56,"1501"
-101.5,70.5,1.05,"1501"
-100.5,70.5,0.03,"1501"
-96.5,70.5,0.35,"1501"
-95.5,70.5,0.85,"1501"
-94.5,70.5,1.03,"1501"
-93.5,70.5,0.73,"1501"
-92.5,70.5,3.88,"1501"
-91.5,70.5,0.22,"1501"
-89.5,70.5,0.17,"1501"
-88.5,70.5,1.14,"1501"
-87.5,70.5,1.97,"1501"
-86.5,70.5,0.65,"1501"
-85.5,70.5,0.63,"1501"
-84.5,70.5,0.71,"1501"
-83.5,70.5,0.6,"1501"
-82.5,70.5,0.6,"1501"
-81.5,70.5,1,"1501"
-80.5,70.5,1.04,"1501"
-79.5,70.5,1.37,"1501"
-78.5,70.5,0.8,"1501"
-77.5,70.5,0.62,"1501"
-76.5,70.5,0.3,"1501"
-75.5,70.5,0.12,"1501"
-74.5,70.5,0.12,"1501"
-73.5,70.5,0.03,"1501"
-72.5,70.5,0.08,"1501"
-71.5,70.5,0.07,"1501"
-70.5,70.5,0.07,"1501"
-69.5,70.5,1.28,"1501"
-68.5,70.5,1.85,"1501"
-67.5,70.5,-0.96,"1501"
-54.5,70.5,-5.98,"1501"
-53.5,70.5,2.71,"1501"
-52.5,70.5,6.49,"1501"
-51.5,70.5,3.63,"1501"
-50.5,70.5,3.66,"1501"
-28.5,70.5,0.17,"1501"
-27.5,70.5,0.28,"1501"
-26.5,70.5,0.78,"1501"
-25.5,70.5,2.04,"1501"
-24.5,70.5,2.13,"1501"
-23.5,70.5,-5.28,"1501"
-22.5,70.5,-1.57,"1501"
18.5,70.5,7.16,"1501"
19.5,70.5,15.06,"1501"
20.5,70.5,6.1,"1501"
21.5,70.5,11.07,"1501"
22.5,70.5,20.35,"1501"
23.5,70.5,22.62,"1501"
24.5,70.5,58.59,"1501"
25.5,70.5,27.48,"1501"
26.5,70.5,41.67,"1501"
27.5,70.5,63.25,"1501"
28.5,70.5,60.28,"1501"
29.5,70.5,23.74,"1501"
30.5,70.5,17.59,"1501"
31.5,70.5,0.18,"1501"
53.5,70.5,1.48,"1501"
54.5,70.5,2.98,"1501"
55.5,70.5,4.61,"1501"
56.5,70.5,4.95,"1501"
57.5,70.5,2.3,"1501"
58.5,70.5,1.93,"1501"
59.5,70.5,4.97,"1501"
60.5,70.5,3.05,"1501"
66.5,70.5,2.52,"1501"
67.5,70.5,-1.64,"1501"
68.5,70.5,-1.97,"1501"
69.5,70.5,-2.39,"1501"
70.5,70.5,-1.7,"1501"
71.5,70.5,-1.53,"1501"
72.5,70.5,-1.09,"1501"
73.5,70.5,4.73,"1501"
74.5,70.5,-3.23,"1501"
75.5,70.5,-3.96,"1501"
76.5,70.5,-4.31,"1501"
77.5,70.5,-4.19,"1501"
78.5,70.5,-4.25,"1501"
79.5,70.5,-4.21,"1501"
80.5,70.5,-4.57,"1501"
81.5,70.5,-4.89,"1501"
82.5,70.5,-4.97,"1501"
83.5,70.5,-4.84,"1501"
84.5,70.5,-4.49,"1501"
85.5,70.5,-4.73,"1501"
86.5,70.5,-4.35,"1501"
87.5,70.5,-4.29,"1501"
88.5,70.5,-4.84,"1501"
89.5,70.5,-5,"1501"
90.5,70.5,-4.34,"1501"
91.5,70.5,11.78,"1501"
92.5,70.5,11.11,"1501"
93.5,70.5,12.75,"1501"
94.5,70.5,15.19,"1501"
95.5,70.5,-3.74,"1501"
96.5,70.5,-3.86,"1501"
97.5,70.5,-3.54,"1501"
98.5,70.5,-3.29,"1501"
99.5,70.5,-2.9,"1501"
100.5,70.5,-2.31,"1501"
101.5,70.5,7.27,"1501"
102.5,70.5,9.86,"1501"
103.5,70.5,-2.57,"1501"
104.5,70.5,-2.38,"1501"
105.5,70.5,11.42,"1501"
106.5,70.5,10.73,"1501"
107.5,70.5,11.39,"1501"
108.5,70.5,13.7,"1501"
109.5,70.5,-1.37,"1501"
110.5,70.5,-1.65,"1501"
111.5,70.5,-1.95,"1501"
112.5,70.5,-2.3,"1501"
113.5,70.5,-2.47,"1501"
114.5,70.5,-2.83,"1501"
115.5,70.5,10.53,"1501"
116.5,70.5,10.1,"1501"
117.5,70.5,10.03,"1501"
118.5,70.5,-2.55,"1501"
119.5,70.5,-1.57,"1501"
120.5,70.5,-1.08,"1501"
121.5,70.5,0.05,"1501"
122.5,70.5,0.04,"1501"
123.5,70.5,0.25,"1501"
124.5,70.5,0.2,"1501"
125.5,70.5,-0.02,"1501"
126.5,70.5,22.8,"1501"
127.5,70.5,11.06,"1501"
128.5,70.5,-0.4,"1501"
129.5,70.5,-0.46,"1501"
130.5,70.5,-0.26,"1501"
131.5,70.5,9.03,"1501"
132.5,70.5,10.05,"1501"
133.5,70.5,-0.22,"1501"
134.5,70.5,9.05,"1501"
135.5,70.5,0.62,"1501"
136.5,70.5,1.34,"1501"
137.5,70.5,1.7,"1501"
138.5,70.5,2.47,"1501"
139.5,70.5,2.59,"1501"
140.5,70.5,2.93,"1501"
141.5,70.5,3,"1501"
142.5,70.5,3.16,"1501"
143.5,70.5,2.87,"1501"
144.5,70.5,2.78,"1501"
145.5,70.5,2.69,"1501"
146.5,70.5,2.28,"1501"
147.5,70.5,2.31,"1501"
148.5,70.5,2.63,"1501"
149.5,70.5,2.55,"1501"
150.5,70.5,2.09,"1501"
151.5,70.5,1.7,"1501"
152.5,70.5,1.39,"1501"
153.5,70.5,1.31,"1501"
154.5,70.5,1.39,"1501"
155.5,70.5,1.48,"1501"
156.5,70.5,1.69,"1501"
157.5,70.5,1.75,"1501"
158.5,70.5,1.68,"1501"
159.5,70.5,1.89,"1501"
160.5,70.5,0.79,"1501"
162.5,70.5,0.01,"1501"
168.5,70.5,0.53,"1501"
170.5,70.5,1.68,"1501"
171.5,70.5,3.12,"1501"
-179.5,69.5,0.1,"1501"
-163.5,69.5,11.85,"1501"
-162.5,69.5,7.76,"1501"
-161.5,69.5,7.46,"1501"
-160.5,69.5,7.64,"1501"
-159.5,69.5,7.86,"1501"
-158.5,69.5,7.04,"1501"
-157.5,69.5,6.87,"1501"
-156.5,69.5,7.15,"1501"
-155.5,69.5,7.74,"1501"
-154.5,69.5,7.96,"1501"
-153.5,69.5,7.81,"1501"
-152.5,69.5,8.01,"1501"
-151.5,69.5,7.96,"1501"
-150.5,69.5,7.59,"1501"
-149.5,69.5,8.11,"1501"
-148.5,69.5,7.74,"1501"
-147.5,69.5,7.03,"1501"
-146.5,69.5,6.81,"1501"
-145.5,69.5,5.29,"1501"
-144.5,69.5,5.93,"1501"
-143.5,69.5,5.87,"1501"
-142.5,69.5,6.05,"1501"
-141.5,69.5,5.38,"1501"
-140.5,69.5,5.24,"1501"
-139.5,69.5,6.06,"1501"
-138.5,69.5,16.36,"1501"
-137.5,69.5,4.31,"1501"
-136.5,69.5,1.58,"1501"
-135.5,69.5,11.39,"1501"
-134.5,69.5,5.82,"1501"
-133.5,69.5,17.38,"1501"
-132.5,69.5,23.92,"1501"
-131.5,69.5,28.67,"1501"
-130.5,69.5,7.68,"1501"
-129.5,69.5,8.7,"1501"
-128.5,69.5,9.71,"1501"
-127.5,69.5,9.01,"1501"
-126.5,69.5,6.08,"1501"
-125.5,69.5,3.16,"1501"
-124.5,69.5,14.08,"1501"
-123.5,69.5,3.44,"1501"
-122.5,69.5,4.45,"1501"
-121.5,69.5,2.22,"1501"
-120.5,69.5,1.13,"1501"
-119.5,69.5,1.35,"1501"
-118.5,69.5,3.28,"1501"
-117.5,69.5,0.62,"1501"
-116.5,69.5,0.44,"1501"
-115.5,69.5,0.81,"1501"
-114.5,69.5,1.11,"1501"
-113.5,69.5,1.42,"1501"
-112.5,69.5,1.31,"1501"
-111.5,69.5,1.2,"1501"
-110.5,69.5,1.23,"1501"
-109.5,69.5,1.39,"1501"
-108.5,69.5,1.81,"1501"
-107.5,69.5,2.12,"1501"
-106.5,69.5,1.56,"1501"
-105.5,69.5,1.48,"1501"
-104.5,69.5,1.27,"1501"
-103.5,69.5,1.28,"1501"
-102.5,69.5,1.17,"1501"
-101.5,69.5,0.53,"1501"
-100.5,69.5,0.28,"1501"
-99.5,69.5,0.21,"1501"
-98.5,69.5,1.94,"1501"
-97.5,69.5,0.78,"1501"
-96.5,69.5,1.69,"1501"
-95.5,69.5,0.88,"1501"
-94.5,69.5,0.66,"1501"
-93.5,69.5,4.99,"1501"
-92.5,69.5,5.8,"1501"
-91.5,69.5,1.15,"1501"
-90.5,69.5,0.96,"1501"
-89.5,69.5,1.23,"1501"
-88.5,69.5,1.06,"1501"
-85.5,69.5,0.61,"1501"
-84.5,69.5,1.02,"1501"
-83.5,69.5,0.8,"1501"
-82.5,69.5,-1.99,"1501"
-81.5,69.5,-1.5,"1501"
-80.5,69.5,1.4,"1501"
-79.5,69.5,-1.19,"1501"
-78.5,69.5,-1.29,"1501"
-77.5,69.5,-1.28,"1501"
-76.5,69.5,-2.49,"1501"
-75.5,69.5,0.88,"1501"
-74.5,69.5,1.02,"1501"
-73.5,69.5,0.41,"1501"
-72.5,69.5,0.43,"1501"
-71.5,69.5,0.25,"1501"
-70.5,69.5,0.46,"1501"
-69.5,69.5,0.13,"1501"
-68.5,69.5,0.29,"1501"
-67.5,69.5,3,"1501"
-66.5,69.5,-0.17,"1501"
-54.5,69.5,-3.24,"1501"
-53.5,69.5,-4.57,"1501"
-52.5,69.5,-5.56,"1501"
-51.5,69.5,-4.56,"1501"
-50.5,69.5,15.59,"1501"
-49.5,69.5,0.12,"1501"
-23.5,69.5,-0.02,"1501"
15.5,69.5,-6.26,"1501"
16.5,69.5,-4.11,"1501"
17.5,69.5,34.01,"1501"
18.5,69.5,103.95,"1501"
19.5,69.5,89.61,"1501"
20.5,69.5,54.21,"1501"
21.5,69.5,60.97,"1501"
22.5,69.5,65.74,"1501"
23.5,69.5,76.45,"1501"
24.5,69.5,78.31,"1501"
25.5,69.5,52.58,"1501"
26.5,69.5,50.59,"1501"
27.5,69.5,44.64,"1501"
28.5,69.5,48.7,"1501"
29.5,69.5,50.31,"1501"
30.5,69.5,51.74,"1501"
31.5,69.5,81.96,"1501"
32.5,69.5,92.73,"1501"
33.5,69.5,21.04,"1501"
34.5,69.5,16.54,"1501"
35.5,69.5,16.9,"1501"
36.5,69.5,8.48,"1501"
48.5,69.5,9.54,"1501"
49.5,69.5,30.13,"1501"
50.5,69.5,0.51,"1501"
58.5,69.5,2.15,"1501"
59.5,69.5,4.43,"1501"
60.5,69.5,30.2,"1501"
61.5,69.5,0.86,"1501"
62.5,69.5,1.33,"1501"
63.5,69.5,1.18,"1501"
64.5,69.5,0.7,"1501"
65.5,69.5,6.52,"1501"
66.5,69.5,2.61,"1501"
67.5,69.5,-0.39,"1501"
68.5,69.5,-1.21,"1501"
69.5,69.5,-1.74,"1501"
70.5,69.5,-2.08,"1501"
71.5,69.5,-2.22,"1501"
72.5,69.5,-1.91,"1501"
73.5,69.5,5.2,"1501"
74.5,69.5,-3.07,"1501"
75.5,69.5,-3.39,"1501"
76.5,69.5,-3.87,"1501"
77.5,69.5,-4.08,"1501"
78.5,69.5,-4.05,"1501"
79.5,69.5,-4.53,"1501"
80.5,69.5,-4.4,"1501"
81.5,69.5,-4.31,"1501"
82.5,69.5,-4.32,"1501"
83.5,69.5,-4.69,"1501"
84.5,69.5,-4.77,"1501"
85.5,69.5,17.19,"1501"
86.5,69.5,17.45,"1501"
87.5,69.5,14.76,"1501"
88.5,69.5,11.19,"1501"
89.5,69.5,11.93,"1501"
90.5,69.5,10.26,"1501"
91.5,69.5,-1.66,"1501"
92.5,69.5,-1.06,"1501"
93.5,69.5,-1.16,"1501"
94.5,69.5,-1.1,"1501"
95.5,69.5,-0.67,"1501"
96.5,69.5,-1.13,"1501"
97.5,69.5,-1.14,"1501"
98.5,69.5,-1.53,"1501"
99.5,69.5,-1.83,"1501"
100.5,69.5,-1.83,"1501"
101.5,69.5,5.78,"1501"
102.5,69.5,13.35,"1501"
103.5,69.5,-3.03,"1501"
104.5,69.5,-3.05,"1501"
105.5,69.5,7.46,"1501"
106.5,69.5,7.09,"1501"
107.5,69.5,7.64,"1501"
108.5,69.5,7.36,"1501"
109.5,69.5,7.11,"1501"
110.5,69.5,14.74,"1501"
111.5,69.5,17.44,"1501"
112.5,69.5,19.77,"1501"
113.5,69.5,9.47,"1501"
114.5,69.5,9.28,"1501"
115.5,69.5,9.06,"1501"
116.5,69.5,9.48,"1501"
117.5,69.5,9.33,"1501"
118.5,69.5,9.49,"1501"
119.5,69.5,10.44,"1501"
120.5,69.5,10.49,"1501"
121.5,69.5,10.5,"1501"
122.5,69.5,12.11,"1501"
123.5,69.5,12.49,"1501"
124.5,69.5,13.16,"1501"
125.5,69.5,14.89,"1501"
126.5,69.5,13.52,"1501"
127.5,69.5,7.63,"1501"
128.5,69.5,-0.63,"1501"
129.5,69.5,6.32,"1501"
130.5,69.5,-0.03,"1501"
131.5,69.5,-0.64,"1501"
132.5,69.5,-0.26,"1501"
133.5,69.5,9.36,"1501"
134.5,69.5,11.72,"1501"
135.5,69.5,11.78,"1501"
136.5,69.5,2,"1501"
137.5,69.5,10.69,"1501"
138.5,69.5,2.93,"1501"
139.5,69.5,3.04,"1501"
140.5,69.5,4.22,"1501"
141.5,69.5,4.16,"1501"
142.5,69.5,10.98,"1501"
143.5,69.5,3.9,"1501"
144.5,69.5,10.57,"1501"
145.5,69.5,10.43,"1501"
146.5,69.5,9.94,"1501"
147.5,69.5,2.1,"1501"
148.5,69.5,2.14,"1501"
149.5,69.5,1.51,"1501"
150.5,69.5,1.05,"1501"
151.5,69.5,0.86,"1501"
152.5,69.5,1.05,"1501"
153.5,69.5,1.07,"1501"
154.5,69.5,1.1,"1501"
155.5,69.5,1.13,"1501"
156.5,69.5,1.38,"1501"
157.5,69.5,1.83,"1501"
158.5,69.5,1.9,"1501"
159.5,69.5,2.13,"1501"
160.5,69.5,9.14,"1501"
161.5,69.5,10.4,"1501"
162.5,69.5,6.06,"1501"
163.5,69.5,6.36,"1501"
164.5,69.5,6.19,"1501"
165.5,69.5,6.31,"1501"
166.5,69.5,7.05,"1501"
167.5,69.5,8.11,"1501"
168.5,69.5,5.47,"1501"
169.5,69.5,8.83,"1501"
170.5,69.5,13.65,"1501"
171.5,69.5,8.63,"1501"
172.5,69.5,8.73,"1501"
173.5,69.5,8.02,"1501"
174.5,69.5,8.29,"1501"
175.5,69.5,7.16,"1501"
176.5,69.5,5.44,"1501"
177.5,69.5,2.54,"1501"
178.5,69.5,0.23,"1501"
-179.5,68.5,2.77,"1501"
-178.5,68.5,3.84,"1501"
-177.5,68.5,7.37,"1501"
-176.5,68.5,0.69,"1501"
-166.5,68.5,8,"1501"
-165.5,68.5,7.44,"1501"
-164.5,68.5,9.8,"1501"
-163.5,68.5,8.92,"1501"
-162.5,68.5,7.47,"1501"
-161.5,68.5,7.31,"1501"
-160.5,68.5,6.22,"1501"
-159.5,68.5,7.1,"1501"
-158.5,68.5,6.73,"1501"
-157.5,68.5,6.88,"1501"
-156.5,68.5,7.1,"1501"
-155.5,68.5,6.97,"1501"
-154.5,68.5,6.91,"1501"
-153.5,68.5,6.72,"1501"
-152.5,68.5,6.75,"1501"
-151.5,68.5,6.65,"1501"
-150.5,68.5,6.38,"1501"
-149.5,68.5,6,"1501"
-148.5,68.5,5.23,"1501"
-147.5,68.5,4.49,"1501"
-146.5,68.5,5.13,"1501"
-145.5,68.5,-0.99,"1501"
-144.5,68.5,7.51,"1501"
-143.5,68.5,-1.18,"1501"
-142.5,68.5,8.72,"1501"
-141.5,68.5,9.44,"1501"
-140.5,68.5,9.57,"1501"
-139.5,68.5,9.4,"1501"
-138.5,68.5,9.96,"1501"
-137.5,68.5,10.46,"1501"
-136.5,68.5,10.05,"1501"
-135.5,68.5,0.74,"1501"
-134.5,68.5,25.15,"1501"
-133.5,68.5,10.04,"1501"
-132.5,68.5,9.83,"1501"
-131.5,68.5,9.87,"1501"
-130.5,68.5,10.44,"1501"
-129.5,68.5,9.26,"1501"
-128.5,68.5,8.95,"1501"
-127.5,68.5,8.28,"1501"
-126.5,68.5,8.44,"1501"
-125.5,68.5,7.3,"1501"
-124.5,68.5,6.65,"1501"
-123.5,68.5,5.42,"1501"
-122.5,68.5,4.06,"1501"
-121.5,68.5,3.33,"1501"
-120.5,68.5,2.6,"1501"
-119.5,68.5,-3.51,"1501"
-118.5,68.5,4.42,"1501"
-117.5,68.5,4.55,"1501"
-116.5,68.5,3.09,"1501"
-115.5,68.5,3.11,"1501"
-114.5,68.5,1.51,"1501"
-113.5,68.5,3.55,"1501"
-112.5,68.5,1.51,"1501"
-111.5,68.5,4.54,"1501"
-110.5,68.5,1.69,"1501"
-109.5,68.5,6.41,"1501"
-108.5,68.5,1.71,"1501"
-107.5,68.5,10.51,"1501"
-106.5,68.5,3.61,"1501"
-105.5,68.5,3.58,"1501"
-104.5,68.5,5.16,"1501"
-103.5,68.5,2,"1501"
-102.5,68.5,0.97,"1501"
-101.5,68.5,0.2,"1501"
-100.5,68.5,0.45,"1501"
-99.5,68.5,0.51,"1501"
-98.5,68.5,3.24,"1501"
-97.5,68.5,1.84,"1501"
-96.5,68.5,6.64,"1501"
-95.5,68.5,1.64,"1501"
-94.5,68.5,4.27,"1501"
-93.5,68.5,2.8,"1501"
-92.5,68.5,2.47,"1501"
-91.5,68.5,1.6,"1501"
-90.5,68.5,1.48,"1501"
-89.5,68.5,1.71,"1501"
-88.5,68.5,1.42,"1501"
-87.5,68.5,0.29,"1501"
-86.5,68.5,1.58,"1501"
-85.5,68.5,1.24,"1501"
-84.5,68.5,0.34,"1501"
-83.5,68.5,0.55,"1501"
-82.5,68.5,1.08,"1501"
-81.5,68.5,-1.46,"1501"
-79.5,68.5,-0.16,"1501"
-78.5,68.5,-0.36,"1501"
-77.5,68.5,-0.68,"1501"
-76.5,68.5,-3.65,"1501"
-75.5,68.5,-3.92,"1501"
-74.5,68.5,-4.14,"1501"
-73.5,68.5,1.72,"1501"
-72.5,68.5,0.98,"1501"
-71.5,68.5,0.83,"1501"
-70.5,68.5,0.41,"1501"
-69.5,68.5,0.08,"1501"
-68.5,68.5,0.1,"1501"
-67.5,68.5,-0.18,"1501"
-66.5,68.5,-0.13,"1501"
-65.5,68.5,-0.23,"1501"
-64.5,68.5,-0.03,"1501"
-53.5,68.5,-3.42,"1501"
-52.5,68.5,-13.48,"1501"
-51.5,68.5,24.85,"1501"
-50.5,68.5,16.2,"1501"
-31.5,68.5,0.02,"1501"
12.5,68.5,-0.29,"1501"
13.5,68.5,-9.16,"1501"
14.5,68.5,-16.49,"1501"
15.5,68.5,50.34,"1501"
16.5,68.5,93.48,"1501"
17.5,68.5,82.04,"1501"
18.5,68.5,60.26,"1501"
19.5,68.5,77.89,"1501"
20.5,68.5,85.9,"1501"
21.5,68.5,92.17,"1501"
22.5,68.5,95.22,"1501"
23.5,68.5,56.27,"1501"
24.5,68.5,55.68,"1501"
25.5,68.5,61.11,"1501"
26.5,68.5,80.27,"1501"
27.5,68.5,39.03,"1501"
28.5,68.5,73.23,"1501"
29.5,68.5,79.56,"1501"
30.5,68.5,82.87,"1501"
31.5,68.5,77.79,"1501"
32.5,68.5,62.86,"1501"
33.5,68.5,74.91,"1501"
34.5,68.5,68.98,"1501"
35.5,68.5,85.4,"1501"
36.5,68.5,79.61,"1501"
37.5,68.5,71.87,"1501"
38.5,68.5,15.92,"1501"
39.5,68.5,7.3,"1501"
43.5,68.5,6.07,"1501"
44.5,68.5,47.41,"1501"
45.5,68.5,48.52,"1501"
46.5,68.5,8.15,"1501"
48.5,68.5,5.71,"1501"
49.5,68.5,6.21,"1501"
50.5,68.5,10.98,"1501"
51.5,68.5,32.21,"1501"
52.5,68.5,43.85,"1501"
53.5,68.5,48.51,"1501"
54.5,68.5,12.14,"1501"
55.5,68.5,34.71,"1501"
56.5,68.5,43.37,"1501"
57.5,68.5,44.44,"1501"
58.5,68.5,51.63,"1501"
59.5,68.5,40.53,"1501"
60.5,68.5,50.95,"1501"
61.5,68.5,0.38,"1501"
62.5,68.5,0.09,"1501"
64.5,68.5,0.01,"1501"
65.5,68.5,-0.23,"1501"
66.5,68.5,-0.61,"1501"
67.5,68.5,-0.44,"1501"
68.5,68.5,12.84,"1501"
69.5,68.5,-1.89,"1501"
70.5,68.5,-1.97,"1501"
71.5,68.5,-2.17,"1501"
72.5,68.5,-2.12,"1501"
73.5,68.5,5.67,"1501"
74.5,68.5,-1.34,"1501"
75.5,68.5,-3.16,"1501"
76.5,68.5,-3.5,"1501"
77.5,68.5,-2.54,"1501"
78.5,68.5,-3.83,"1501"
79.5,68.5,-4.38,"1501"
80.5,68.5,-3.98,"1501"
81.5,68.5,16.98,"1501"
82.5,68.5,17.27,"1501"
83.5,68.5,16.93,"1501"
84.5,68.5,17.31,"1501"
85.5,68.5,19.09,"1501"
86.5,68.5,20.56,"1501"
87.5,68.5,16.36,"1501"
88.5,68.5,15.19,"1501"
89.5,68.5,-4.25,"1501"
90.5,68.5,-3.44,"1501"
91.5,68.5,-1.89,"1501"
92.5,68.5,-1.42,"1501"
93.5,68.5,-0.92,"1501"
94.5,68.5,-0.29,"1501"
95.5,68.5,-0.32,"1501"
96.5,68.5,0.02,"1501"
97.5,68.5,-0.31,"1501"
98.5,68.5,-0.71,"1501"
99.5,68.5,-1.36,"1501"
100.5,68.5,7.68,"1501"
101.5,68.5,7.48,"1501"
102.5,68.5,7.02,"1501"
103.5,68.5,7.73,"1501"
104.5,68.5,7.97,"1501"
105.5,68.5,8.1,"1501"
106.5,68.5,7.73,"1501"
107.5,68.5,7.9,"1501"
108.5,68.5,8.27,"1501"
109.5,68.5,7.84,"1501"
110.5,68.5,8.04,"1501"
111.5,68.5,7.94,"1501"
112.5,68.5,7.96,"1501"
113.5,68.5,8.39,"1501"
114.5,68.5,9.49,"1501"
115.5,68.5,8.54,"1501"
116.5,68.5,9.63,"1501"
117.5,68.5,9.16,"1501"
118.5,68.5,9.97,"1501"
119.5,68.5,10.57,"1501"
120.5,68.5,10.73,"1501"
121.5,68.5,10.76,"1501"
122.5,68.5,11.16,"1501"
123.5,68.5,12.32,"1501"
124.5,68.5,13.85,"1501"
125.5,68.5,14,"1501"
126.5,68.5,13.95,"1501"
127.5,68.5,11.45,"1501"
128.5,68.5,4.26,"1501"
129.5,68.5,-0.18,"1501"
130.5,68.5,12.44,"1501"
131.5,68.5,10.01,"1501"
132.5,68.5,9.21,"1501"
133.5,68.5,9.3,"1501"
134.5,68.5,11.18,"1501"
135.5,68.5,2.24,"1501"
136.5,68.5,2.13,"1501"
137.5,68.5,11.78,"1501"
138.5,68.5,8.2,"1501"
139.5,68.5,10.35,"1501"
140.5,68.5,8.47,"1501"
141.5,68.5,10.24,"1501"
142.5,68.5,10.42,"1501"
143.5,68.5,9.41,"1501"
144.5,68.5,8.02,"1501"
145.5,68.5,8.51,"1501"
146.5,68.5,8.28,"1501"
147.5,68.5,9.78,"1501"
148.5,68.5,9.54,"1501"
149.5,68.5,9.28,"1501"
150.5,68.5,0.4,"1501"
151.5,68.5,7.08,"1501"
152.5,68.5,6.97,"1501"
153.5,68.5,7.62,"1501"
154.5,68.5,7.98,"1501"
155.5,68.5,8.53,"1501"
156.5,68.5,9.65,"1501"
157.5,68.5,10.05,"1501"
158.5,68.5,2.99,"1501"
159.5,68.5,4.33,"1501"
160.5,68.5,5.34,"1501"
161.5,68.5,7.57,"1501"
162.5,68.5,9.26,"1501"
163.5,68.5,10.99,"1501"
164.5,68.5,10.36,"1501"
165.5,68.5,9.04,"1501"
166.5,68.5,8.32,"1501"
167.5,68.5,10,"1501"
168.5,68.5,10.04,"1501"
169.5,68.5,11.27,"1501"
170.5,68.5,12.46,"1501"
171.5,68.5,13.13,"1501"
172.5,68.5,8.25,"1501"
173.5,68.5,5.17,"1501"
174.5,68.5,4.52,"1501"
175.5,68.5,4.79,"1501"
176.5,68.5,3.51,"1501"
177.5,68.5,1.31,"1501"
178.5,68.5,3,"1501"
179.5,68.5,0.34,"1501"
-179.5,67.5,4.06,"1501"
-178.5,67.5,4.41,"1501"
-177.5,67.5,5.02,"1501"
-176.5,67.5,5.57,"1501"
-175.5,67.5,3.7,"1501"
-174.5,67.5,4.1,"1501"
-173.5,67.5,5.79,"1501"
-172.5,67.5,0.92,"1501"
