"x","y","bio_flux_opt","ocn_flux_opt","fossil_flux_imp","fire_flux_imp","tot"
-66.5,-34.5,-170.934223268816,0,4.10163587682996e-09,6.04972033865657e-08,-170.934223268816
-65.5,-34.5,-303.641032455965,0,3.91280348174936e-09,1.24681493340449e-08,-303.641032455965
-64.5,-34.5,-515.902343129346,0,7.39384513860761e-09,1.20692127189344e-09,-515.902343129346
-63.5,-34.5,-602.430869459783,0,1.18401666208012e-08,1.15612297834764e-09,-602.430869459783
-62.5,-34.5,-661.592047289573,0,1.58387004988014e-08,2.23879494421067e-09,-661.592047289573
-61.5,-34.5,-672.711462351752,0,2.49547849633258e-08,4.06543154388705e-09,-672.711462351752
-60.5,-34.5,-655.614463011901,0,5.18774786345118e-08,1.05031005668984e-08,-655.614463011901
-59.5,-34.5,-453.342989014059,0,1.47314249560376e-07,1.01787880083901e-08,-453.342989014059
-58.5,-34.5,-356.524477038714,0,3.16956086047874e-06,3.26562011127906e-08,-356.524477038714
-57.5,-34.5,-95.3078532916392,0,1.43279939461458e-07,2.05848615022668e-08,-95.3078532916392
-56.5,-34.5,-158.199469414116,0,2.52878026310877e-07,3.23847094304341e-08,-158.199469414116
-55.5,-34.5,-163.706093667655,0,6.35066416222492e-08,3.27723596401504e-08,-163.706093667655
-54.5,-34.5,-256.826412646124,-2.09985580408521e-08,3.0739406993275e-08,2.71186342631444e-08,-264.77293896264
-53.5,-34.5,-37.8485709395937,-1.45741089750627e-07,2.62106028131748e-09,8.90874584952095e-10,-93.001663016103
-52.5,-34.5,0,-1.52860666010803e-07,1.22503908768212e-09,0,-57.8473675598001
-51.5,-34.5,0,-1.50151795998684e-07,1.83670976113355e-10,0,-56.8222444633739
-50.5,-34.5,0,-1.48430622111943e-07,3.23991875490254e-10,0,-56.170897187067
-49.5,-34.5,0,-9.04759309131462e-08,3.2713937859954e-10,0,-34.2389874873238
-48.5,-34.5,0,-8.88717469467733e-08,2.44836022452012e-10,0,-33.6319129405613
-47.5,-34.5,0,-8.98782778714995e-08,1.84952527785581e-10,0,-34.0128164514673
-46.5,-34.5,0,-9.0520011323269e-08,1.76489289047712e-10,0,-34.2556689250873
-45.5,-34.5,0,-8.97193022472556e-08,2.91681546686925e-10,0,-33.9526549880334
-44.5,-34.5,0,-9.84440329537608e-08,3.48810794408975e-11,0,-37.2543722787576
-43.5,-34.5,0,-9.70529070793593e-08,1.8484282621886e-10,0,-36.7279257318561
-42.5,-34.5,0,-9.67546377232575e-08,1.36520197676413e-10,0,-36.6150510628878
-41.5,-34.5,0,-9.70549472013631e-08,3.03195849822429e-10,0,-36.7286977793062
-40.5,-34.5,0,-9.66452235249428e-08,1.03939264326782e-10,0,-36.5736452289911
-39.5,-34.5,0,-5.68022815075227e-08,1.70056995000527e-10,0,-21.4958009954548
-38.5,-34.5,0,-5.62344163799407e-08,2.09772525130522e-10,0,-21.2809026594937
-37.5,-34.5,0,-5.52611793605644e-08,1.94816552811859e-10,0,-20.9125986277771
-36.5,-34.5,0,-5.44264085063631e-08,2.33204927544248e-10,0,-20.59669462388
-35.5,-34.5,0,-5.35077341372271e-08,1.81328032588148e-10,0,-20.2490388450191
-34.5,-34.5,0,-6.06403238259615e-08,1.50754863723606e-10,0,-22.9482390261062
-33.5,-34.5,0,-5.95883371954387e-08,2.24156156991918e-10,0,-22.5501336215442
-32.5,-34.5,0,-5.92727699271412e-08,1.08234472114726e-10,0,-22.4307128690679
-31.5,-34.5,0,-5.87002366578419e-08,8.53138991267823e-11,0,-22.2140479589004
-30.5,-34.5,0,-5.93187857190874e-08,1.5460396948275e-10,0,-22.4481267172457
-29.5,-34.5,0,-1.68985447439889e-08,1.74864702506796e-10,0,-6.39495008455722
-28.5,-34.5,0,-1.71729099472136e-08,1.27696603710607e-10,0,-6.49877865714395
-27.5,-34.5,0,-1.74323750559685e-08,6.73205006293749e-11,0,-6.59696855718029
-26.5,-34.5,0,-1.83754233266622e-08,2.1222363897638e-10,0,-6.95384820035543
-25.5,-34.5,0,-1.91603801662856e-08,2.16070844083786e-10,0,-7.25090098708781
-24.5,-34.5,0,-5.02289097269959e-09,2.18440617185083e-10,0,-1.90082267658065
-23.5,-34.5,0,-5.51321781407547e-09,1.14468770682676e-10,0,-2.08637804381621
-22.5,-34.5,0,-6.13476505659514e-09,7.47980131153111e-11,0,-2.32159140989741
-21.5,-34.5,0,-6.96255592799292e-09,1.88860452459925e-10,0,-2.63485396494222
-20.5,-34.5,0,-7.9319653191942e-09,1.65360258148188e-10,0,-3.0017094996733
-19.5,-34.5,0,3.8483546578032e-08,1.62965252256588e-10,0,14.5634054986178
-18.5,-34.5,0,3.79508003116159e-08,1.95050875167713e-10,0,14.3617972635254
-17.5,-34.5,0,3.69615202647891e-08,1.00286104441237e-10,0,13.9874220368447
-16.5,-34.5,0,3.66806489377798e-08,2.59205116412977e-10,0,13.8811313388219
-15.5,-34.5,0,3.66428869028925e-08,1.95426042371256e-10,0,13.8668409764354
-14.5,-34.5,0,2.89457701168398e-08,2.49386885773066e-10,0,10.9540056768559
-13.5,-34.5,0,2.871058007069e-08,1.69131014157041e-10,0,10.8650022373113
-12.5,-34.5,0,2.84076056709185e-08,3.17057296983062e-10,0,10.750347029257
-11.5,-34.5,0,2.82137116929248e-08,2.7687339621653e-10,0,10.6769713433769
-10.5,-34.5,0,2.80162236554226e-08,2.75802441523302e-10,0,10.6022355503689
-9.5,-34.5,0,4.45303692915975e-08,3.14083092796738e-10,0,16.8517167117578
-8.5,-34.5,0,4.48994681743083e-08,3.15158301613287e-10,0,16.9913955401398
-7.5,-34.5,0,4.54580177195918e-08,3.88420751974296e-10,0,17.2027685616606
-6.5,-34.5,0,4.60811589644819e-08,3.77202664518298e-10,0,17.4385851492468
-5.5,-34.5,0,4.70797329616814e-08,3.35809925414339e-10,0,17.816477504155
-4.5,-34.5,0,-6.35820817865942e-09,4.35173555386847e-10,0,-2.40614943746644
-3.5,-34.5,0,-6.35546863679113e-09,4.08673691730403e-10,0,-2.40511270715814
-2.5,-34.5,0,-5.8393813984132e-09,2.97216089633353e-10,0,-2.2098087813643
-1.5,-34.5,0,-5.79413921988217e-09,2.75078191922811e-10,0,-2.19268769325845
-0.5,-34.5,0,-5.77114173284086e-09,5.21787792251457e-10,0,-2.18398470824243
0.5,-34.5,0,-5.55029386223261e-08,5.26682369670977e-10,0,-21.0040880687241
1.5,-34.5,0,-5.52506526839762e-08,5.36637733227445e-10,0,-20.9086149965025
2.5,-34.5,0,-5.50606199425255e-08,3.94583689708844e-10,0,-20.8367005260898
3.5,-34.5,0,-5.41913372790057e-08,3.53352071057158e-10,0,-20.5077361491687
4.5,-34.5,0,-5.31614236591885e-08,5.14018142443743e-10,0,-20.117983878194
5.5,-34.5,0,-7.01152988912223e-08,3.47041096980731e-10,0,-26.533872790003
6.5,-34.5,0,-6.75114534011051e-08,5.11918106977062e-10,0,-25.548494333487
7.5,-34.5,0,-6.65073875398232e-08,4.79058162123127e-10,0,-25.1685236814704
8.5,-34.5,0,-6.64046699354377e-08,4.62021101273596e-10,0,-25.1296520530076
9.5,-34.5,0,-6.71272453097447e-08,5.27703549929689e-10,0,-25.4030976970573
10.5,-34.5,0,-8.41341155748607e-08,3.97803929985555e-10,0,-31.8390416252257
11.5,-34.5,0,-8.86245297145354e-08,6.25315064992059e-10,0,-33.5383580289311
12.5,-34.5,0,-9.36518228595935e-08,5.39291066885082e-10,0,-35.4408466284017
13.5,-34.5,0,-9.9987506809745e-08,9.14755201088735e-10,0,-37.8384721770254
14.5,-34.5,0,-1.08613384555567e-07,7.90228622316776e-10,0,-41.1027803441323
15.5,-34.5,0,-1.34589443224285e-07,1.13412754277961e-09,0,-50.9329521782526
16.5,-34.5,0,-1.40715601396935e-07,1.04603601690463e-09,0,-53.2512864678448
17.5,-34.5,0,-1.47628286558302e-07,2.29167330756186e-09,0,-55.8672677388315
18.5,-34.5,-121.277683749306,-5.7636214282655e-08,1.92077597403135e-07,1.19289963770888e-09,-143.08907159272
19.5,-34.5,23.7822188778261,7.23043594500053e-09,5.5666109709e-08,3.85045718089089e-08,26.5184472133645
20.5,-34.5,-38.1537677280366,-4.05370128635501e-09,2.05286950593144e-08,2.38114998270427e-09,-39.6878180132345
21.5,-34.5,-20.6379009259129,-4.14254184156333e-09,4.80942538054167e-08,5.73024876207257e-09,-22.2055713200993
22.5,-34.5,-46.4652223897293,-1.6796905167678e-08,6.71804871112618e-08,0,-52.821708806144
23.5,-34.5,-26.4273232336672,-1.70704985503585e-08,1.98087890710351e-08,0,-32.8873461410765
24.5,-34.5,-36.3606811306656,-1.83249190883619e-08,2.28820916898112e-08,2.22703411544593e-12,-43.2954169111125
25.5,-34.5,-45.2909212055663,-4.62708645763415e-08,9.64868001666412e-09,0,-62.8012970289204
26.5,-34.5,0,-5.5851555466441e-08,2.56937122914294e-09,0,-21.1360158382762
27.5,-34.5,0,-5.89639477982942e-08,6.49456321131393e-10,0,-22.3138446932041
28.5,-34.5,0,-5.88961327393163e-08,6.61252492706957e-10,0,-22.288181304805
29.5,-34.5,0,-5.8243408607181e-08,4.93274298305424e-10,0,-22.0411696060327
30.5,-34.5,0,-2.16677104758868e-08,5.11277414555129e-10,0,-8.19975501081078
31.5,-34.5,0,-2.22155322323591e-08,5.73444384392577e-10,0,-8.40706829375611
32.5,-34.5,0,-2.25100324138439e-08,3.17053495679587e-10,0,-8.51851658643579
33.5,-34.5,0,-2.2598196853082e-08,3.93612140888915e-10,0,-8.55188083150552
34.5,-34.5,0,-2.2855095733019e-08,3.61687197526526e-10,0,-8.64909958843786
35.5,-34.5,0,-5.21598762285639e-08,2.84887425747287e-10,0,-19.7389662809279
36.5,-34.5,0,-5.0431867764603e-08,3.37123329388092e-10,0,-19.0850325818942
37.5,-34.5,0,-4.91400754056266e-08,2.51816717085993e-10,0,-18.5961770159021
38.5,-34.5,0,-4.88627146524471e-08,4.60084748266237e-10,0,-18.4912148313549
39.5,-34.5,0,-4.89134082758565e-08,2.48811458991039e-10,0,-18.5103989206489
40.5,-34.5,0,-7.505106614769e-08,2.32232222842072e-10,0,-28.4017250644026
41.5,-34.5,0,-7.43696521869979e-08,2.82631227014056e-10,0,-28.14385621643
42.5,-34.5,0,-7.39097811803298e-08,1.58798701908411e-10,0,-27.9698263116346
43.5,-34.5,0,-7.29511720486239e-08,3.05676968941478e-10,0,-27.6070579407048
44.5,-34.5,0,-7.31175326197399e-08,1.18339623710914e-10,0,-27.6700141043534
45.5,-34.5,0,-8.23767757465207e-08,2.96229407097398e-10,0,-31.1740079993073
46.5,-34.5,0,-8.32786698652051e-08,2.93534771502951e-10,0,-31.5153135944293
47.5,-34.5,0,-8.72628616851656e-08,2.44334607882769e-10,0,-33.0230592732406
48.5,-34.5,0,-9.50152593489943e-08,2.23186836522302e-10,0,-35.9568146259586
49.5,-34.5,0,-1.03648451712751e-07,1.30617708811408e-10,0,-39.2238908785597
50.5,-34.5,0,-6.81314016890359e-08,2.73516034939578e-10,0,-25.7831026039852
51.5,-34.5,0,-6.00197256815792e-08,2.72783884824342e-10,0,-22.7133848291314
52.5,-34.5,0,-5.79100882884365e-08,1.3581870823152e-10,0,-21.9150305311696
53.5,-34.5,0,-5.98404866149238e-08,1.74964525451008e-10,0,-22.6455550306588
54.5,-34.5,0,-6.46680443303041e-08,1.9216262333863e-10,0,-24.4724573520057
55.5,-34.5,0,-5.73980653463021e-08,2.11461364424834e-10,0,-21.7212646651318
56.5,-34.5,0,-5.85567867467054e-08,1.06189948786713e-10,0,-22.1597619221292
57.5,-34.5,0,-5.95757980913019e-08,1.20370663732089e-10,0,-22.5453884232875
58.5,-34.5,0,-5.78625074571208e-08,2.24580103617946e-10,0,-21.8970244220131
59.5,-34.5,0,-5.6522423669169e-08,7.13192246207966e-11,0,-21.389893833971
60.5,-34.5,0,-6.08964004113834e-08,9.35109691654269e-11,0,-23.0451466004807
61.5,-34.5,0,-5.94903448190863e-08,3.76228023415449e-11,0,-22.5130501705764
62.5,-34.5,0,-5.72380303660176e-08,1.3446525949186e-10,0,-21.6607023074728
63.5,-34.5,0,-5.64832226862179e-08,5.82425619247599e-11,0,-21.3750589275908
64.5,-34.5,0,-5.5854035863911e-08,7.41987239188396e-11,0,-21.1369545000516
65.5,-34.5,0,-8.228913548758e-08,1.8629426279071e-10,0,-31.1408421208359
66.5,-34.5,0,-7.65213284644168e-08,9.25903476831867e-11,0,-28.9581193734462
67.5,-34.5,0,-6.89376686766416e-08,1.38179567931566e-10,0,-26.0882198326388
68.5,-34.5,0,-6.24754874515014e-08,2.17074626527221e-10,0,-23.6427236672466
69.5,-34.5,0,-5.76722375868888e-08,1.20170213492617e-10,0,-21.8250202144815
70.5,-34.5,0,-2.66913662337049e-08,2.00819180403337e-10,0,-10.1008671065534
71.5,-34.5,0,-2.52294933311087e-08,2.07557681957501e-10,0,-9.54764762027812
72.5,-34.5,0,-2.44920123162093e-08,1.89438852361755e-10,0,-9.26856120484771
73.5,-34.5,0,-2.38647978870103e-08,1.29670677803073e-10,0,-9.03120319397707
74.5,-34.5,0,-2.30413377087671e-08,1.16184147603437e-10,0,-8.71957951180415
75.5,-34.5,0,-2.9749143344924e-08,1.265390531793e-10,0,-11.2580278143063
76.5,-34.5,0,-2.93255121501417e-08,1.23710901268939e-10,0,-11.0977122140024
77.5,-34.5,0,-2.92043508038514e-08,1.04047705743525e-10,0,-11.0518608834031
78.5,-34.5,0,-2.91479901810911e-08,3.52054548548002e-11,0,-11.0305322202107
79.5,-34.5,0,-2.91728464517418e-08,9.22903724072979e-11,0,-11.0399386284256
80.5,-34.5,0,-3.63787202506737e-08,6.15318840402321e-11,0,-13.766871861903
81.5,-34.5,0,-3.61666638653909e-08,8.28108957010545e-11,0,-13.6866229399076
82.5,-34.5,0,-3.55771394840596e-08,7.42141674589729e-11,0,-13.4635280492317
83.5,-34.5,0,-3.4903558093455e-08,1.0123642435164e-10,0,-13.2086232964223
84.5,-34.5,0,-3.4041127734771e-08,6.83959150023055e-11,0,-12.8822520509249
85.5,-34.5,0,-3.18109202783034e-08,1.12396726632489e-10,0,-12.0382701827589
86.5,-34.5,0,-3.20217404467809e-08,1.04950700021489e-10,0,-12.1180512807562
87.5,-34.5,0,-3.2124825138561e-08,4.43562759568847e-11,0,-12.1570618268359
88.5,-34.5,0,-3.20225070727269e-08,1.00235376701771e-10,0,-12.1183413965462
89.5,-34.5,0,-3.17458460127525e-08,1.8983867441448e-11,0,-12.013643998298
90.5,-34.5,0,-2.52018613357579e-08,6.6916394662547e-11,0,-9.53719078901352
91.5,-34.5,0,-2.58650110508486e-08,5.90123854598516e-11,0,-9.78814786199473
92.5,-34.5,0,-2.66787048624968e-08,3.88707023491579e-11,0,-10.0960756385244
93.5,-34.5,0,-2.71687664368796e-08,5.41898838524432e-11,0,-10.2815306202412
94.5,-34.5,0,-2.78244416050628e-08,3.59992257080557e-11,0,-10.5296590854871
95.5,-34.5,0,-2.66493745145747e-08,6.41725506583934e-11,0,-10.0849760962995
96.5,-34.5,0,-2.66977223714564e-08,4.73325364517684e-11,0,-10.103272472475
97.5,-34.5,0,-2.6976414197652e-08,5.98052938700381e-11,0,-10.2087383776459
98.5,-34.5,0,-2.74577030199704e-08,3.88785030647907e-11,0,-10.3908734692534
99.5,-34.5,0,-2.75473186070299e-08,5.49830037771651e-11,0,-10.4247868750956
100.5,-34.5,0,-2.44378020235026e-08,2.38065448144555e-11,0,-9.24804629535814
101.5,-34.5,0,-2.47881030025241e-08,0,0,-9.38061139545121
102.5,-34.5,0,-2.4864594735403e-08,1.89842465291181e-11,0,-9.40955831490803
103.5,-34.5,0,-2.54030022252911e-08,7.31255647079227e-11,0,-9.61330893812135
104.5,-34.5,0,-2.59874713946853e-08,1.05696384087888e-10,0,-9.83449077483355
105.5,-34.5,0,-2.60055529465533e-08,1.40541601388328e-10,0,-9.84133341267007
106.5,-34.5,0,-2.67809696981634e-08,6.68794526063304e-11,0,-10.1347759248154
107.5,-34.5,0,-2.77357247846e-08,2.09482386770049e-10,0,-10.4960858016858
108.5,-34.5,0,-2.86652576930594e-08,1.74612410352701e-10,0,-10.8478507992998
109.5,-34.5,0,-3.0570875373658e-08,1.73647624039734e-10,0,-11.5689975094041
110.5,-34.5,0,-3.49585838037405e-08,1.72370612482318e-10,0,-13.2294467860171
111.5,-34.5,0,-3.71144952230034e-08,2.30815182704321e-10,0,-14.0453126562316
112.5,-34.5,0,-4.03604993925819e-08,3.75835923132793e-10,0,-15.2737045061336
113.5,-34.5,0,-4.50880419660964e-08,4.81104002203602e-10,0,-17.0627578973138
114.5,-34.5,-28.0151966408381,-3.74910079776872e-08,3.69606623457655e-09,0,-42.2029937718503
115.5,-34.5,-608.016710861568,0,9.11331899822267e-09,1.86753004747396e-08,-608.016710861568
116.5,-34.5,228.571624391637,0,8.44212604535484e-09,6.94627993891766e-08,228.571624391637
117.5,-34.5,54.4799344023793,0,2.47564540821222e-08,5.09710125221555e-08,54.4799344023793
118.5,-34.5,8.66480497875123,0,2.27843269145745e-09,9.61426443823089e-09,8.66480497875123
119.5,-34.5,-60.4846912967588,0,2.98574594287417e-10,5.74374913077859e-10,-60.4846912967588
120.5,-34.5,0,0,7.32928876005042e-11,0,0
121.5,-34.5,-3.10111998328897,0,1.90930914619718e-10,0,-3.10111998328897
122.5,-34.5,-0.576842434474967,0,2.21156255279131e-10,0,-0.576842434474967
123.5,-34.5,-5.07055419407078,0,5.87136822502499e-10,0,-5.07055419407078
124.5,-34.5,0,0,7.05472448290799e-10,0,0
125.5,-34.5,0,-3.82048435000946e-08,6.35551796503488e-10,0,-14.4579353354278
126.5,-34.5,0,-3.7522031681237e-08,4.96173989793864e-10,0,-14.1995374931939
127.5,-34.5,0,-3.66304739844389e-08,4.71691557730485e-10,0,-13.8621435308792
128.5,-34.5,0,-3.63172652607129e-08,4.78916751250623e-10,0,-13.7436153271421
129.5,-34.5,0,-3.68799240288604e-08,5.26134827058637e-10,0,-13.9565434100897
130.5,-34.5,0,0,5.2504761851607e-10,0,0
131.5,-34.5,0,0,4.36684376898713e-10,0,0
132.5,-34.5,0,0,5.41126762806409e-10,0,0
133.5,-34.5,0,0,5.63129815532263e-10,0,0
134.5,-34.5,0,0,3.05166088054115e-09,0,0
135.5,-34.5,-4.64342233540493,0,1.10771393311278e-08,2.50121476330373e-08,-4.64342233540493
136.5,-34.5,-40.3118659223329,0,9.92102741890237e-10,0,-40.3118659223329
137.5,-34.5,-12.1785167863852,0,8.86166895568667e-09,0,-12.1785167863852
138.5,-34.5,-24.7413619144748,0,5.76544073509781e-07,1.00210749072975e-08,-24.7413619144748
139.5,-34.5,-24.8772580954979,0,2.14972986939728e-08,5.6921271668003e-09,-24.8772580954979
140.5,-34.5,-11.7416651893669,0,2.06922823061318e-08,2.26008120580026e-08,-11.7416651893669
141.5,-34.5,12.7651598473417,0,4.26340385292066e-09,1.80721545081469e-10,12.7651598473417
142.5,-34.5,11.0360672915258,0,2.74893723042348e-08,8.27666591206948e-11,11.0360672915258
143.5,-34.5,9.33884644483756,0,3.83801490636151e-09,0,9.33884644483756
144.5,-34.5,-7.04214437475853,0,3.41695898882237e-09,5.98283947017236e-12,-7.04214437475853
145.5,-34.5,-5.56954130464857,0,6.55671814452932e-09,3.42630943083033e-10,-5.56954130464857
146.5,-34.5,-73.6662728254013,0,2.1690945259159e-08,2.88909342396986e-10,-73.6662728254013
147.5,-34.5,-80.7987841224122,0,1.24841752804894e-08,3.67340760166643e-09,-80.7987841224122
148.5,-34.5,-97.7839960063136,0,1.6326910126531e-08,1.97367938579553e-08,-97.7839960063136
149.5,-34.5,-58.290719583022,0,2.23361971087393e-08,0,-58.290719583022
150.5,-34.5,90.1057635132154,0,3.78845288675203e-07,1.63636952512934e-08,90.1057635132154
151.5,-34.5,-1.64329132559624,0,1.01161774068022e-07,0,-1.64329132559624
152.5,-34.5,0,0,2.8634325348005e-09,0,0
153.5,-34.5,0,0,1.15921104552807e-09,0,0
154.5,-34.5,0,0,1.22445008822092e-09,0,0
155.5,-34.5,0,-1.20824623180769e-08,1.23635577070221e-09,0,-4.57239037995448
156.5,-34.5,0,-1.10145755267383e-08,1.17194619864333e-09,0,-4.16826784573462
157.5,-34.5,0,-1.04022611292942e-08,9.35773287227542e-10,0,-3.93654848368105
158.5,-34.5,0,-9.96898472496842e-09,9.16105652875966e-10,0,-3.77258282743925
159.5,-34.5,0,-9.85162856897175e-09,8.81274464053627e-10,0,-3.72817150261312
160.5,-34.5,0,-1.0176253858159e-08,1.14151541778887e-09,0,-3.85102010005083
161.5,-34.5,0,-1.01899173687472e-08,1.05915492292611e-09,0,-3.85619080968973
162.5,-34.5,0,-1.02030252864902e-08,1.22503389217017e-09,0,-3.86115126521705
163.5,-34.5,0,-1.02828485077718e-08,1.41319093070084e-09,0,-3.89135892649311
164.5,-34.5,0,-1.02305178093719e-08,1.64476505138938e-09,0,-3.87155531563622
165.5,-34.5,0,-1.04015687732205e-08,2.69630168550065e-09,0,-3.93628647398739
166.5,-34.5,0,-1.04923101496625e-08,2.89763530500206e-09,0,-3.97062591455709
167.5,-34.5,0,-1.04811450431009e-08,2.33392159019008e-09,0,-3.96640068095077
168.5,-34.5,0,-1.03231136878067e-08,3.27324794028376e-09,0,-3.90659655910407
169.5,-34.5,0,-1.0349636419494e-08,3.84796717938134e-09,0,-3.91663360950196
170.5,-34.5,0,-3.57376010292837e-09,3.48172839163873e-09,0,-1.35242518327139
171.5,-34.5,0,-3.0591643685305e-09,3.51946954381027e-09,0,-1.15768569031173
172.5,-34.5,-5.94944421901194,-2.93268094586748e-09,3.52038090333914e-09,0,-7.05926453471846
173.5,-34.5,-49.2780589297173,-2.3676604506337e-09,4.86765608783089e-09,0,-50.1740574093715
174.5,-34.5,0,-1.91809163060275e-09,1.8032475182144e-09,0,-0.725867251952261
175.5,-34.5,0,-2.58151780495137e-09,8.94192747049115e-10,0,-0.976928945963356
176.5,-34.5,0,-2.57339464170848e-09,8.93771767584729e-10,0,-0.973854881051024
177.5,-34.5,0,-2.65109734830729e-09,6.98735013246545e-10,0,-1.00326007171462
178.5,-34.5,0,-2.63587940377726e-09,1.5212945676698e-09,0,-0.997501114530237
179.5,-34.5,0,-2.52816567791158e-09,1.17120400307723e-09,0,-0.956738793823436
-179.5,-35.5,0,-2.36076433786605e-09,4.03430031093142e-10,0,-0.893388769907325
-178.5,-35.5,0,-2.28178721632974e-09,3.84983585519784e-10,0,-0.863501299850095
-177.5,-35.5,0,-2.22853095515492e-09,1.78835301627184e-10,0,-0.843347426421187
-176.5,-35.5,0,-2.31132211956737e-09,5.97029089964671e-11,0,-0.874678252352119
-175.5,-35.5,0,-2.2676419719432e-09,1.11253160129383e-10,0,-0.858148286726408
-174.5,-35.5,0,-7.84192012352747e-09,2.03598851062439e-10,0,-2.96763351618675
-173.5,-35.5,0,-7.83297036773995e-09,1.45857465282504e-10,0,-2.96424664220456
-172.5,-35.5,0,-7.69599191688345e-09,9.17136433905096e-11,0,-2.91240961309004
-171.5,-35.5,0,-7.66892537745895e-09,9.9177368377184e-11,0,-2.90216676844255
-170.5,-35.5,0,-7.82019442951385e-09,3.80333511763402e-11,0,-2.95941181834978
-169.5,-35.5,0,-7.74167692144721e-09,3.07971675269755e-11,0,-2.92969828073711
-168.5,-35.5,0,-8.08372227257111e-09,2.25168902521358e-10,0,-3.05913918705363
-167.5,-35.5,0,-8.68127298236737e-09,1.22132918351406e-10,0,-3.28527149726325
-166.5,-35.5,0,-9.27351387090672e-09,1.00371806596865e-10,0,-3.50939440119497
-165.5,-35.5,0,-9.67815105305001e-09,7.17368457120785e-11,0,-3.66252205930782
-164.5,-35.5,0,-9.73941680198382e-09,5.16661735105278e-11,0,-3.68570697920834
-163.5,-35.5,0,-9.71004739050987e-09,1.4986740637831e-10,0,-3.67459265408543
-162.5,-35.5,0,-9.63273390448483e-09,7.57328723227773e-11,0,-3.64533475694201
-161.5,-35.5,0,-9.63421225913915e-09,1.51181001324384e-10,0,-3.64589421365055
-160.5,-35.5,0,-9.61958271740954e-09,8.41099743896534e-11,0,-3.64035792691473
-159.5,-35.5,0,-8.08010014138676e-09,7.66212702785417e-11,0,-3.05776845670527
-158.5,-35.5,0,-8.1500821947623e-09,1.21747293505351e-10,0,-3.08425190512829
-157.5,-35.5,0,-8.07164184134399e-09,3.27947631565145e-11,0,-3.05456756530349
-156.5,-35.5,0,-8.08246308257679e-09,6.82599252954727e-11,0,-3.0586626692657
-155.5,-35.5,0,-8.20377051139537e-09,6.97822767223914e-11,0,-3.10456928216837
-154.5,-35.5,0,-6.55681571287037e-09,9.57814891305623e-11,0,-2.48130888385296
-153.5,-35.5,0,-6.11103448213866e-09,2.83904607033052e-11,0,-2.3126110011447
-152.5,-35.5,0,-6.33068138827987e-09,9.87089230923526e-11,0,-2.39573241912953
-151.5,-35.5,0,-6.24761212192981e-09,7.5699235849376e-12,0,-2.36429635052614
-150.5,-35.5,0,-6.20840658955888e-09,1.97783029041749e-11,0,-2.34945972249995
-149.5,-35.5,0,-3.78593294056558e-09,1.14324334884016e-10,0,-1.43271817456411
-148.5,-35.5,0,-3.77197236124634e-09,1.92859505797473e-11,0,-1.42743504461118
-147.5,-35.5,0,-3.74338290495233e-09,5.52098632503955e-11,0,-1.41661587948692
-146.5,-35.5,0,-3.71782927940916e-09,3.27954341519494e-11,0,-1.40694556986537
-145.5,-35.5,0,-3.60539962495312e-09,7.85269274706648e-11,0,-1.36439859087026
-144.5,-35.5,0,-4.53382126607457e-09,3.27947646643695e-11,0,-1.71574304936313
-143.5,-35.5,0,-4.84018783808211e-09,1.979242848897e-11,0,-1.83168196394109
-142.5,-35.5,0,-5.17182713912284e-09,3.27945369782781e-11,0,-1.95718488791253
-141.5,-35.5,0,-5.18104303803957e-09,3.33021035587457e-11,0,-1.96067247897139
-140.5,-35.5,0,-5.18027149928786e-09,4.05852825220844e-11,0,-1.9603805040185
-139.5,-35.5,0,-5.12200951700273e-09,1.35096788394129e-11,0,-1.93833230553838
-138.5,-35.5,0,-4.94049449664556e-09,1.14238435405514e-10,0,-1.86964121335457
-137.5,-35.5,0,-4.89232447639902e-09,7.22440519152226e-11,0,-1.85141213625263
-136.5,-35.5,0,-4.72625665297629e-09,7.1300140773098e-11,0,-1.78856675769912
-135.5,-35.5,0,-4.62879124438141e-09,1.35090063361231e-11,0,-1.75168272819374
-134.5,-35.5,0,-5.84446411370724e-09,8.76519708084574e-11,0,-2.21173224347846
-133.5,-35.5,0,-5.75381760854243e-09,1.35096788394129e-11,0,-2.17742870523593
-132.5,-35.5,0,-5.68042071315148e-09,2.62732733312314e-11,0,-2.14965297131934
-131.5,-35.5,0,-5.65537905196064e-09,1.3509007843978e-11,0,-2.14017640539157
-130.5,-35.5,0,-5.57640623476929e-09,1.92857575743188e-11,0,-2.11029056423621
-129.5,-35.5,0,-5.46018895265016e-09,1.3509543132471e-11,0,-2.06631022572931
-128.5,-35.5,0,-5.3198785231498e-09,6.39375204738351e-11,0,-2.01321226927263
-127.5,-35.5,0,-5.09937619961045e-09,1.3509544640326e-11,0,-1.92976713397098
-126.5,-35.5,0,-4.93248868210757e-09,0,0,-1.86661155694733
-125.5,-35.5,0,-4.86180346972703e-09,1.92857575743188e-11,0,-1.83986201065574
-124.5,-35.5,0,-3.90074705904883e-09,8.59792327181815e-12,0,-1.47616751104997
-123.5,-35.5,0,-3.83669144662691e-09,0,0,-1.45192681752991
-122.5,-35.5,0,-3.82667330838466e-09,3.06102025652877e-11,0,-1.44813563343862
-121.5,-35.5,0,-3.86322394521075e-09,0,0,-1.46196756403399
-120.5,-35.5,0,-3.88581762425915e-09,2.13774169627696e-11,0,-1.47051773518364
